index;Publishing Year;Book Name;Author;language_code;Author_Rating;Book_average_rating;Book_ratings_count;genre;gross sales;publisher revenue;sale price;sales rank;Publisher ;units sold
797;20130;I Am Pilgrim;Terry Hayes;eng;Excellent;423;49740;genre fiction;57385;34431;499;924;Amazon Digital Services,  Inc.;2916
798;19560;Howl and Other Poems ;Allen Ginsberg, William Carlos Williams;eng;Excellent;414;71968;nonfiction;12696;76176;1104;926;HarperCollins Publishers;2916
799;19970;Don't Sweat the Small Stuff;Richard Carlson;eng;Intermediate;395;63324;genre fiction;88435;53061;769;927;Random House LLC;2916
800;20110;Go the Fuck to Sleep;Adam Mansbach, Ricardo CortÃ©s;eng;Excellent;426;71816;genre fiction;11385;6831;99;930;Amazon Digital Services,  Inc.;2916
801;19920;Mostly Harmless;Douglas Adams;en-US;Intermediate;396;72426;nonfiction;57385;34431;499;931;Simon and Schuster Digital Sales Inc;2916
802;20030;Benjamin Franklin: An American Life;Walter Isaacson;eng;Intermediate;396;70335;genre fiction;57385;34431;499;933;Macmillan;2916
803;20110;The Tiger's Wife;TÃ©a Obreht;eng;Novice;337;66104;genre fiction;11385;0;99;936;Amazon Digital Services,  Inc.;2916
804;20050;Poison Study;Maria V. Snyder;eng;Excellent;416;96417;genre fiction;34385;0;299;937;Amazon Digital Services,  Inc.;2916
805;20070;Lover Unbound;J.R. Ward;eng;Excellent;433;97514;fiction;91086;546516;799;938;Amazon Digital Services,  Inc.;2916
806;20040;Going Postal;Terry Pratchett;eng;Excellent;436;75186;fiction;136686;820116;1199;939;Penguin Group (USA) LLC;2916
807;18300;The Book of Mormon;Anonymous, Joseph Smith Jr.;eng;Excellent;437;63530;genre fiction;136686;820116;1199;941;Random House LLC;2916
808;19800;The Mist;Stephen King;en-US;Intermediate;392;82062;nonfiction;34086;204516;299;943;Amazon Digital Services,  Inc.;2916
809;20050;Dead Beat;Jim Butcher;eng;Famous;443;78123;genre fiction;56886;0;499;944;Amazon Digital Services,  Inc.;2916
810;20150;Golden Son;Pierce Brown;eng;Famous;446;57614;genre fiction;11286;0;99;946;Amazon Digital Services,  Inc.;2916
811;20020;Night Watch;Terry Pratchett;eng;Famous;447;71271;nonfiction;91086;546516;799;947;Amazon Digital Services,  Inc.;2916
812;19860;The Light Fantastic;Terry Pratchett;en-US;Intermediate;394;75196;nonfiction;11286;67716;99;949;Amazon Digital Services,  Inc.;2916
813;20090;What the Dog Saw and Other Adventures;Malcolm Gladwell;eng;Intermediate;382;65277;genre fiction;87666;525996;769;950;Random House LLC;2916
814;20150;Pretty Girls;Karin Slaughter;eng;Intermediate;395;60737;genre fiction;22686;0;199;952;Amazon Digital Services,  Inc.;2916
815;20080;Last Argument of Kings;Joe Abercrombie;eng;Excellent;426;65068;genre fiction;56886;341316;499;952;Macmillan;2916
816;20140;Revival;Stephen King;en-US;Intermediate;375;53662;genre fiction;56886;0;499;953;Amazon Digital Services,  Inc.;2916
817;19540;Horton Hears a Who!;Dr. Seuss;eng;Excellent;416;80883;genre fiction;11286;67716;99;955;Amazon Digital Services,  Inc.;2916
818;20060;The Blind Side: Evolution of a Game;Michael   Lewis;eng;Excellent;416;37792;children;22686;136116;199;956;HarperCollins Publishers;2889
819;20010;Lirael;Garth Nix;en-US;Excellent;429;78903;genre fiction;87666;525996;769;957;Penguin Group (USA) LLC;2889
820;20060;School's Out Forever;James Patterson;en-US;Excellent;416;90157;fiction;34086;204516;299;958;Amazon Digital Services,  Inc.;2889
821;20070;é»’åŸ·äº‹ I [Kuroshitsuji I];Yana Toboso, Tomo Kimura;eng;Excellent;437;74378;nonfiction;136686;820116;1199;960;Penguin Group (USA) LLC;2889
822;20150;Winter;Marissa Meyer;eng;Famous;449;100464;nonfiction;39786;0;349;961;Amazon Digital Services,  Inc.;2889
823;18860;The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror ;Robert Louis Stevenson, Robert Mighall;eng;Intermediate;394;80299;genre fiction;56886;341316;499;963;Random House LLC;2889
824;20120;;Emily Seife;en-US;Famous;44;67264;genre fiction;34086;0;299;963;Amazon Digital Services,  Inc.;2889
825;20080;The Painted Man;Peter V. Brett;eng;Excellent;427;64416;genre fiction;45486;272916;399;966;Amazon Digital Services,  Inc.;2889
826;16780;;John Bunyan;;Intermediate;398;67777;genre fiction;85614;513684;751;967;Penguin Group (USA) LLC;2889
827;20050;One Shot;Lee Child;eng;Excellent;42;63335;genre fiction;34086;204516;299;968;Simon and Schuster Digital Sales Inc;2889
828;20120;The Serpent's Shadow;Rick Riordan;eng;Excellent;428;82757;genre fiction;34542;0;303;968;Amazon Digital Services,  Inc.;2889
829;20080;Duma Key;Stephen King;en-US;Intermediate;393;73807;genre fiction;84474;506844;741;969;Macmillan;2889
830;20060;The Shifting Fog;Kate Morton;eng;Intermediate;393;69948;genre fiction;2280;0;20;970;Amazon Digital Services,  Inc.;2889
831;20000;;Robert Jordan;en-US;Intermediate;392;71355;fiction;59736;358416;524;970;Amazon Digital Services,  Inc.;2889
832;20060;Proven Guilty;Jim Butcher;eng;Famous;441;75133;genre fiction;77862;467172;683;971;Simon and Schuster Digital Sales Inc;2889
833;18640;Ð—Ð°Ð¿Ð¸ÑÐºÐ¸ Ð¸Ð· Ð¿Ð¾Ð´Ð¿Ð¾Ð»ÑŒÑ;Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus;eng;Excellent;417;65900;genre fiction;91086;546516;799;971;Random House LLC;2889
834;19400;The Heart is a Lonely Hunter;Carson McCullers;eng;Intermediate;397;67643;genre fiction;45486;0;399;972;Amazon Digital Services,  Inc.;2889
835;20140;The Infinite Sea;Rick Yancey;eng;Intermediate;394;78314;genre fiction;45486;0;399;973;Amazon Digital Services,  Inc.;2889
836;19580;The Once and Future King;T.H. White;eng;Excellent;408;76911;nonfiction;7467;44802;655;973;Macmillan;2889
837;19920;Small Gods;Terry Pratchett;en-GB;Excellent;427;72588;genre fiction;12204;73224;108;977;HarperCollins Publishers;2889
838;19990;Bud, Not Buddy;Christopher Paul Curtis;eng;Intermediate;389;73000;genre fiction;43166;258996;382;980;Amazon Digital Services,  Inc.;2889
839;20060;;Alison Bechdel;eng;Excellent;412;48305;genre fiction;90287;541722;799;981;Hachette Book Group;2889
840;20070;Predictably Irrational: The Hidden Forces that Shape Our Decisions;Dan Ariely;en-US;Excellent;41;61496;genre fiction;56387;0;499;982;Amazon Digital Services,  Inc.;2889
841;20120;Ø§Ù„ÙÙŠÙ„ Ø§Ù„Ø£Ø²Ø±Ù‚;Ø£Ø­Ù…Ø¯ Ù…Ø±Ø§Ø¯;ara;Intermediate;38;53187;nonfiction;112887;677322;999;984;Amazon Digital Services,  Inc.;2889
842;19800;The Indian in the Cupboard;Lynne Reid Banks;eng;Intermediate;389;77046;genre fiction;45087;0;399;985;Amazon Digital Services,  Inc.;2889
843;20120;A Memory of Light;Robert Jordan, Brandon Sanderson;eng;Famous;45;68410;genre fiction;45087;0;399;986;Amazon Digital Services,  Inc.;2889
844;20120;Me and Earl and the Dying Girl;Jesse Andrews;en-US;Intermediate;358;82270;nonfiction;124187;745122;1099;988;Random House LLC;2889
845;20100;The Ugly Truth;Jeff Kinney;en-US;Excellent;416;68701;nonfiction;11187;67122;99;990;Amazon Digital Services,  Inc.;2889
846;20020;Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4);Janet Evanovich;;Excellent;434;63691;genre fiction;1695;1017;15;992;HarperCollins Publishers;2889
847;19980;The Surgeon of Crowthorne: a tale of murder, madness & the love of words;Simon Winchester;eng;Intermediate;384;71411;genre fiction;45087;270522;399;993;Simon and Schuster Digital Sales Inc;2862
848;20020;2nd Chance;James Patterson, Andrew Gross;eng;Excellent;401;68834;genre fiction;138877;833262;1229;993;HarperCollins Publishers;2862
849;19860;The Complete Maus;Art Spiegelman;en-GB;Famous;453;76785;nonfiction;11187;67122;99;994;Amazon Digital Services,  Inc.;2862
850;20010;The Eyre Affair;Jasper Fforde;en-US;Intermediate;392;85683;nonfiction;11187;67122;99;995;Amazon Digital Services,  Inc.;2862
851;19890;Anne Rice's The Vampire Lestat: The Graphic Novel;Faye Perozich, Anne Rice, John Bolton, Daerick GrÃ¶ss;en-GB;Excellent;417;61842;genre fiction;11187;0;99;996;Amazon Digital Services,  Inc.;2862
852;19780;;Louis Sachar, Adam McCauley;eng;Excellent;414;74121;genre fiction;86445;51867;765;997;Penguin Group (USA) LLC;2862
853;19980;The Art of Happiness: A Handbook for Living;Dalai Lama XIV, Howard C. Cutler;eng;Excellent;414;61498;nonfiction;132775;79665;1175;1000;Random House LLC;2862
854;20140;The Bone Clocks;David Mitchell;eng;Intermediate;381;53151;genre fiction;78196;469176;692;1001;Random House LLC;2862
855;19980;Black and Blue;Anna Quindlen;eng;Intermediate;386;67753;genre fiction;45087;270522;399;1001;Amazon Digital Services,  Inc.;2862
856;20100;;L.J. Smith, Kevin Williamson, Julie Plec;en-US;Excellent;41;59715;genre fiction;33787;0;299;1004;Amazon Digital Services,  Inc.;2862
857;20040;The Last Juror;John Grisham;eng;Intermediate;385;63114;nonfiction;97067;582402;859;1005;Penguin Group (USA) LLC;2862
858;20030;Diary;Chuck Palahniuk;eng;Intermediate;36;58428;genre fiction;101587;609522;899;1006;Hachette Book Group;2862
859;20050;Eleven on Top;Janet Evanovich;en-US;Excellent;415;84363;genre fiction;84637;507822;749;1006;Penguin Group (USA) LLC;2862
860;20050;Tintenblut;Cornelia Funke, Anthea Bell;eng;Intermediate;391;82291;genre fiction;78987;473922;699;1007;Amazon Digital Services,  Inc.;2862
861;20030;Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto;Chuck Klosterman;en-US;Intermediate;375;56548;genre fiction;11187;67122;99;1007;Amazon Digital Services,  Inc.;2862
862;19450;Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder;Evelyn Waugh;eng;Intermediate;399;69087;nonfiction;22487;134922;199;1008;Amazon Digital Services,  Inc.;2862
863;20070;White Night;Jim Butcher;en-US;Famous;441;73534;fiction;11187;67122;99;1009;Amazon Digital Services,  Inc.;2862
864;20140;The Miniaturist;Jessie Burton;eng;Intermediate;358;56344;genre fiction;22487;134922;199;1010;HarperCollins Publishers;2862
865;19840;Dragons of Autumn Twilight;Margaret Weis, Tracy Hickman;en-US;Excellent;403;76219;nonfiction;99214;595284;878;1011;Simon and Schuster Digital Sales Inc;2862
866;20060;The Lost Colony;Eoin Colfer;en-US;Excellent;401;103844;nonfiction;2825;1695;25;1012;Amazon Digital Services,  Inc.;2862
867;20060;Extras;Scott Westerfeld;en-US;Intermediate;359;85873;genre fiction;11088;66528;99;1013;Amazon Digital Services,  Inc.;2862
868;20050;The Burning Bridge;John Flanagan;en-US;Excellent;428;74156;nonfiction;83888;503328;749;1015;Macmillan;2862
869;20140;The Book of Life;Deborah Harkness;eng;Excellent;415;63027;genre fiction;33488;0;299;1019;Amazon Digital Services,  Inc.;2862
870;19920;The Artist's Way: A Spiritual Path to Higher Creativity;Julia Cameron;eng;Intermediate;389;66049;genre fiction;67088;0;599;1020;Amazon Digital Services,  Inc.;4480
871;19920;The Stinky Cheese Man and Other Fairly Stupid Tales;Jon Scieszka, Lane Smith;eng;Excellent;42;78487;nonfiction;33488;200928;299;1020;Amazon Digital Services,  Inc.;4480
872;20090;Horns;Joe Hill;en-US;Intermediate;392;66287;nonfiction;33488;200928;299;1022;Hachette Book Group;4480
873;20110;Catherine the Great: Portrait of a Woman;Robert K. Massie;en-CA;Intermediate;391;66591;genre fiction;11088;0;99;1023;Amazon Digital Services,  Inc.;4480
874;20090;The Year of the Flood;Margaret Atwood;eng;Excellent;405;68597;genre fiction;89488;536928;799;1024;Simon and Schuster Digital Sales Inc;4480
875;20090;Winter Garden;Kristin Hannah;en-GB;Excellent;413;66577;genre fiction;33488;0;299;1027;Amazon Digital Services,  Inc.;4480
876;20030;The King of Torts;John Grisham;eng;Intermediate;367;61835;nonfiction;67088;402528;599;1027;HarperCollins Publishers;4480
877;20060;Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10;Marcus Luttrell, Patrick Robinson;eng;Excellent;434;46551;genre fiction;44688;0;399;1030;Amazon Digital Services,  Inc.;4440
878;20080;The 3 Mistakes of My Life;Chetan Bhagat;eng;Intermediate;297;53331;genre fiction;89488;536928;799;1032;Random House LLC;4440
879;19260;The Murder of Roger Ackroyd;Agatha Christie;eng;Excellent;42;71354;nonfiction;84224;505344;752;1032;Amazon Digital Services,  Inc.;4440
880;19400;Native Son ;Richard Wright;eng;Intermediate;396;66194;genre fiction;33488;0;299;1033;Amazon Digital Services,  Inc.;4440
881;20080;Shadow's Edge;Brent Weeks;en-US;Excellent;427;66390;genre fiction;132608;795648;1184;1033;Random House LLC;4440
882;20110;Under the Never Sky;Veronica Rossi;en-GB;Excellent;401;74029;genre fiction;44688;0;399;1034;Amazon Digital Services,  Inc.;4440
883;20030;True Believer;Nicholas Sparks;en-US;Intermediate;38;62840;genre fiction;55888;0;499;1035;Amazon Digital Services,  Inc.;4440
884;20110;The Lean Startupâ€Ž;Eric Ries;en-US;Excellent;404;86284;genre fiction;11088;66528;99;1036;Amazon Digital Services,  Inc.;4440
885;20120;The Golden Lily;Richelle Mead;en-US;Excellent;436;86929;genre fiction;123088;738528;1099;1037;Penguin Group (USA) LLC;4440
886;20080;Chasing Harry Winston;Lauren Weisberger;eng;Novice;332;63342;genre fiction;55888;335328;499;1042;Random House LLC;4440
887;19830;Magician's Gambit;David Eddings;;Excellent;413;69616;genre fiction;33488;0;299;1042;Amazon Digital Services,  Inc.;4440
888;20090;;Roberto Aguirre-Sacasa, Stephen King, Mike Perkins, Laura       Martin;eng;Famous;443;57279;genre fiction;83888;503328;749;1043;Penguin Group (USA) LLC;4440
889;19600;The Rise and Fall of the Third Reich: A History of Nazi Germany;William L. Shirer;eng;Excellent;415;64391;genre fiction;33488;200928;299;1044;HarperCollins Publishers;4440
890;20050;A Long Way Down;Nick Hornby;eng;Novice;341;59843;nonfiction;44688;268128;399;1046;Hachette Book Group;4440
891;19930;Out from Boneville;Jeff Smith, Steve Hamaker;eng;Excellent;416;62330;genre fiction;67088;0;599;1048;Amazon Digital Services,  Inc.;4400
892;19950;Rose Madder;Stephen King;eng;Intermediate;366;70921;genre fiction;22288;133728;199;1049;Simon and Schuster Digital Sales Inc;4400
893;19980;Die Trying (Jack Reacher, #2);Lee Child;en-US;Intermediate;40;62128;genre fiction;33488;200928;299;1050;Macmillan;4400
894;20110;Beautiful Chaos;Kami Garcia, Margaret Stohl, Paz Pruneda;en-US;Intermediate;395;69709;genre fiction;22288;133728;199;1050;Hachette Book Group;4400
895;19990;Keeping Faith;Jodi Picoult;;Intermediate;379;62405;genre fiction;10989;0;99;1052;Amazon Digital Services,  Inc.;4400
896;20070;Heart-Shaped Box;Joe Hill;en-US;Intermediate;382;65005;genre fiction;33189;0;299;1052;Amazon Digital Services,  Inc.;4400
897;20100;Cabin Fever;Jeff Kinney;eng;Excellent;421;63347;nonfiction;133089;798534;1199;1053;Penguin Group (USA) LLC;4400
898;20080;;Brent Weeks;eng;Excellent;429;64961;fiction;44289;0;399;1054;Amazon Digital Services,  Inc.;4400
899;20050;Everyone Worth Knowing;Lauren Weisberger;en-US;Novice;339;59932;genre fiction;10989;0;99;1055;Amazon Digital Services,  Inc.;4400
900;19860;Redwall;Brian Jacques;eng;Excellent;411;73918;genre fiction;33189;0;299;1056;Amazon Digital Services,  Inc.;4400
901;18480;Manifest der Kommunistischen Partei;Karl Marx, Friedrich Engels, Gareth Stedman Jones;eng;Intermediate;351;56464;genre fiction;33189;0;299;1057;Amazon Digital Services,  Inc.;4400
902;20160;The Woman in Cabin 10;Ruth Ware;eng;Intermediate;367;90541;nonfiction;10989;65934;99;1058;Amazon Digital Services,  Inc.;4400
903;18260;The Last of the Mohicans: A Narrative of 1757;James Fenimore Cooper;eng;Intermediate;369;67632;genre fiction;10989;0;99;1058;Amazon Digital Services,  Inc.;4400
904;19790;Sophie's Choice;William Styron;eng;Excellent;418;66923;nonfiction;22089;132534;199;1059;Amazon Digital Services,  Inc.;4400
905;20040;Shopaholic and Sister;Sophie Kinsella;eng;Intermediate;364;69007;genre fiction;33189;0;299;1059;Amazon Digital Services,  Inc.;4400
906;20100;The Iron Daughter;Julie Kagawa;eng;Excellent;413;93340;genre fiction;33189;0;299;1060;Amazon Digital Services,  Inc.;4400
907;20000;The Prayer of Jabez:  Breaking Through to the Blessed Life;Bruce H. Wilkinson;eng;Intermediate;392;57468;nonfiction;8991;53946;81;1061;Amazon Digital Services,  Inc.;4400
908;20120;The Age of Miracles;Karen Thompson Walker;eng;Intermediate;364;61296;genre fiction;131424;788544;1184;1062;Random House LLC;4400
909;20090;Have a Little Faith: A True Story;Mitch Albom;en-US;Excellent;416;60002;nonfiction;22089;132534;199;1066;Hachette Book Group;4400
910;20060;My Life in France;Julia Child, Alex Prud'Homme;eng;Excellent;416;63100;genre fiction;133089;798534;1199;1066;Penguin Group (USA) LLC;4400
911;20140;The Rosie Effect;Graeme Simsion;eng;Intermediate;356;27308;genre fiction;122544;735264;1104;1068;Macmillan;4360
912;20110;The Secret of the Nagas.;Amish Tripathi;eng;Intermediate;398;50158;genre fiction;10989;65934;99;1069;Amazon Digital Services,  Inc.;4360
913;19820;Ham on Rye;Charles Bukowski;;Excellent;416;54140;genre fiction;19647;0;177;1071;Amazon Digital Services,  Inc.;4360
914;20010;Flipped;Wendelin Van Draanen;en-US;Intermediate;394;79264;nonfiction;10989;0;99;1072;Amazon Digital Services,  Inc.;4360
915;20030;Emotional Intelligence 2.0;Travis Bradberry, Jean Greaves, Patrick Lencioni;;Intermediate;381;53384;genre fiction;10989;0;99;1073;Amazon Digital Services,  Inc.;4360
916;19410;Make Way for Ducklings;Robert McCloskey;;Excellent;421;70704;nonfiction;63714;382284;574;1074;HarperCollins Publishers;4360
917;19950;Relic;Douglas Preston, Lincoln Child;eng;Excellent;401;68011;genre fiction;85803;514818;773;1075;Hachette Book Group;4360
918;19950;Notes from a Small Island;Bill Bryson;eng;Intermediate;391;66947;genre fiction;44289;0;399;1076;Amazon Digital Services,  Inc.;4360
919;20080;Small Favor;Jim Butcher;en-US;Famous;443;70029;nonfiction;121989;731934;1099;1077;Random House LLC;4360
920;20090;The Walking Dead Compendium Volume 1;Robert Kirkman;eng;Famous;443;57764;genre fiction;33189;0;299;1078;Amazon Digital Services,  Inc.;4360
921;20050;Princess Academy;Shannon Hale;eng;Excellent;401;82470;genre fiction;141414;848484;1274;1080;Simon and Schuster Digital Sales Inc;4360
922;20150;Everything, Everything;Nicola Yoon, David Yoon;eng;Excellent;411;132552;genre fiction;33189;0;299;1081;Amazon Digital Services,  Inc.;4360
923;19120;Pygmalion;George Bernard Shaw;en-US;Intermediate;39;70079;genre fiction;33189;0;299;1082;Amazon Digital Services,  Inc.;4360
924;20120;Flight Behavior;Barbara Kingsolver;eng;Intermediate;375;57078;genre fiction;10989;65934;99;1085;Amazon Digital Services,  Inc.;4360
925;20080;Grip of the Shadow Plague;Brandon Mull;eng;Excellent;426;65638;genre fiction;5489;0;499;1089;Amazon Digital Services,  Inc.;4360
926;19990;Bridget Jones: The Edge of Reason;Helen Fielding;eng;Intermediate;353;73093;nonfiction;10989;65934;999;1090;Amazon Digital Services,  Inc.;4360
927;19940;Captain Corelli's Mandolin;Louis de BerniÃ¨res;eng;Intermediate;395;57583;genre fiction;1089;6534;99;1091;Amazon Digital Services,  Inc.;4360
928;20040;At First Sight;Nicholas Sparks;en-US;Intermediate;381;62219;genre fiction;1089;6534;99;1091;Amazon Digital Services,  Inc.;4320
929;20000;Down Under;Bill Bryson;eng;Excellent;405;58688;genre fiction;4389;0;399;1093;Amazon Digital Services,  Inc.;4320
930;18940;The Memoirs of Sherlock Holmes;Arthur Conan Doyle;eng;Excellent;432;56918;nonfiction;12309;73854;1119;1095;HarperCollins Publishers;4320
931;20120;The Orphan Master's Son;Adam Johnson;eng;Excellent;406;52765;genre fiction;1089;6534;99;1097;Macmillan;4320
932;19840;Enchanters' End Game;David Eddings;en-US;Excellent;417;69134;genre fiction;4389;0;399;1098;Amazon Digital Services,  Inc.;4320
933;20030;Persepolis;Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh;en-US;Excellent;436;71353;nonfiction;1089;0;99;1099;Amazon Digital Services,  Inc.;4320
934;19670;The Chosen;Chaim Potok;eng;Excellent;403;70701;fiction;2189;13134;199;1099;Amazon Digital Services,  Inc.;4320
935;19580;The Agony and the Ecstasy: A Biographical Novel of Michelangelo;Irving Stone, ×©×ž×•××œ ×©× ×™×¦×¨;eng;Excellent;409;61256;genre fiction;4389;0;399;1100;Amazon Digital Services,  Inc.;4320
936;20080;El juego del Ã¡ngel;Carlos Ruiz ZafÃ³n, Lucia Graves;eng;Intermediate;386;46225;genre fiction;13519;81114;1229;1101;HarperCollins Publishers;4320
937;20040;Where Rainbows End;Cecelia Ahern;en-US;Intermediate;395;55236;nonfiction;12089;72534;1099;1101;Random House LLC;4320
938;19630;Amelia Bedelia;Peggy Parish, Fritz Siebel;eng;Excellent;415;72329;genre fiction;8789;52734;799;1102;Penguin Group (USA) LLC;4320
939;20120;This Man;Jodi Ellen Malpas;eng;Excellent;413;79461;genre fiction;1089;6534;99;1102;Amazon Digital Services,  Inc.;4320
940;20100;A Dog's Purpose ;W. Bruce Cameron;en-US;Excellent;435;65091;genre fiction;3289;0;299;1105;Amazon Digital Services,  Inc.;4320
941;20150;An Ember in the Ashes;Sabaa Tahir;eng;Excellent;432;45492;genre fiction;6039;36234;549;1106;HarperCollins Publishers;4320
942;20080;Lover Enshrined, part one;J.R. Ward;eng;Excellent;412;87432;genre fiction;9889;59334;899;1106;Random House LLC;4320
943;20130;The Golem and the Jinni;Helene Wecker;eng;Excellent;41;59650;genre fiction;4389;0;399;1107;Amazon Digital Services,  Inc.;4320
944;20120;Ø§Ù„Ø£Ø³ÙˆØ¯ ÙŠÙ„ÙŠÙ‚ Ø¨Ùƒ;Ø£Ø­Ù„Ø§Ù… Ù…Ø³ØªØºØ§Ù†Ù…ÙŠ, Ahlam Mosteghanemi;ara;Intermediate;372;42958;nonfiction;12001;72006;1091;1107;Simon and Schuster Digital Sales Inc;4320
945;20030;The Slippery Slope;Lemony Snicket, Brett Helquist;en-US;Intermediate;40;81362;genre fiction;9889;59334;899;1111;Penguin Group (USA) LLC;4320
946;18530;Bleak House;Charles Dickens, Nicola Bradbury, Hablot Knight Browne;eng;Intermediate;40;67433;genre fiction;9889;59334;899;1112;HarperCollins Publishers;4320
